artist,title,Artist,n,URI,spotifyID,tempo,info-danceability,info-energy,info-key,info-loudness,info-mode,info-speechiness,info-acousticness,info-instrumentalness,info-liveness,info-valence,info-tempo,info-type,info-id,info-uri,info-track_href,info-analysis_url,info-duration_ms,info-time_signature,info-1
Alanis+Morissette,Reasons+I+Drink,Alanis Morissette,24,https://api.spotify.com/v1/audio-features/3YizZrPzNxTpH3OSJASvB7,3YizZrPzNxTpH3OSJASvB7,90.015,0.558,0.666,6,-5.831,1,0.0321,0.0119,0,0.0981,0.44,90.015,audio_features,3YizZrPzNxTpH3OSJASvB7,spotify:track:3YizZrPzNxTpH3OSJASvB7,https://api.spotify.com/v1/tracks/3YizZrPzNxTpH3OSJASvB7,https://api.spotify.com/v1/audio-analysis/3YizZrPzNxTpH3OSJASvB7,216787,4,NA
Alex+Lahey,Every+Day+s+The+Weekend,Alex Lahey,24,https://api.spotify.com/v1/audio-features/19IEoiE1qTV8zzIiQghkX1,19IEoiE1qTV8zzIiQghkX1,182.113,0.464,0.939,4,-4.189,1,0.0436,0.00384,0.00377,0.261,0.86,182.113,audio_features,19IEoiE1qTV8zzIiQghkX1,spotify:track:19IEoiE1qTV8zzIiQghkX1,https://api.spotify.com/v1/tracks/19IEoiE1qTV8zzIiQghkX1,https://api.spotify.com/v1/audio-analysis/19IEoiE1qTV8zzIiQghkX1,190674,4,NA
Benjamin+Booker,Witness+feat++Mavis+Staples,Benjamin Booker,24,https://api.spotify.com/v1/audio-features/1VdAWlvKSEe7nDd1zYok9O,1VdAWlvKSEe7nDd1zYok9O,146.024,0.56,0.925,6,-3.821,0,0.0871,1.97e-4,0.0231,0.355,0.628,146.024,audio_features,1VdAWlvKSEe7nDd1zYok9O,spotify:track:1VdAWlvKSEe7nDd1zYok9O,https://api.spotify.com/v1/tracks/1VdAWlvKSEe7nDd1zYok9O,https://api.spotify.com/v1/audio-analysis/1VdAWlvKSEe7nDd1zYok9O,196651,4,NA
Brandi+Carlile,Most+Of+All,Brandi Carlile,24,https://api.spotify.com/v1/audio-features/0E0aHF7AnmeMNIAb7GJSQa,0E0aHF7AnmeMNIAb7GJSQa,167.647,0.422,0.475,11,-5.949,1,0.0369,0.455,0,0.144,0.289,167.647,audio_features,0E0aHF7AnmeMNIAb7GJSQa,spotify:track:0E0aHF7AnmeMNIAb7GJSQa,https://api.spotify.com/v1/tracks/0E0aHF7AnmeMNIAb7GJSQa,https://api.spotify.com/v1/audio-analysis/0E0aHF7AnmeMNIAb7GJSQa,231693,4,NA
CHVRCHES,My+Enemy+feat++Matt+Berninger,CHVRCHES,24,https://api.spotify.com/v1/audio-features/5X3T8jHNIJSXviiDmiBdz0,5X3T8jHNIJSXviiDmiBdz0,124.992,0.581,0.803,2,-4.935,0,0.152,0.343,0,0.0939,0.0686,124.992,audio_features,5X3T8jHNIJSXviiDmiBdz0,spotify:track:5X3T8jHNIJSXviiDmiBdz0,https://api.spotify.com/v1/tracks/5X3T8jHNIJSXviiDmiBdz0,https://api.spotify.com/v1/audio-analysis/5X3T8jHNIJSXviiDmiBdz0,190200,4,NA
Dr++Dog,Bring+My+Baby+Back,Dr. Dog,24,https://api.spotify.com/v1/audio-features/70WY0OFaz7293OjqeUPJnL,70WY0OFaz7293OjqeUPJnL,73.588,0.574,0.8,1,-5.686,0,0.0405,0.0356,0.00157,0.424,0.421,73.588,audio_features,70WY0OFaz7293OjqeUPJnL,spotify:track:70WY0OFaz7293OjqeUPJnL,https://api.spotify.com/v1/tracks/70WY0OFaz7293OjqeUPJnL,https://api.spotify.com/v1/audio-analysis/70WY0OFaz7293OjqeUPJnL,228056,4,NA
Ezra+Furman,Love+You+So+Bad,Ezra Furman,24,https://api.spotify.com/v1/audio-features/7I5YEoBfBLJnMfZCouNFCb,7I5YEoBfBLJnMfZCouNFCb,135.071,0.874,0.43,9,-14.556,1,0.0975,0.607,0.027,0.104,0.721,135.071,audio_features,7I5YEoBfBLJnMfZCouNFCb,spotify:track:7I5YEoBfBLJnMfZCouNFCb,https://api.spotify.com/v1/tracks/7I5YEoBfBLJnMfZCouNFCb,https://api.spotify.com/v1/audio-analysis/7I5YEoBfBLJnMfZCouNFCb,219000,4,NA
Fitz+And+The+Tantrums,Hand+Clap,Fitz And The Tantrums,24,https://api.spotify.com/v1/audio-features/6gonxEicLUPcuJsQOtLGuk,6gonxEicLUPcuJsQOtLGuk,128.016,0.725,0.918,8,-2.468,1,0.0352,1.5e-4,0.00127,0.0642,0.503,128.016,audio_features,6gonxEicLUPcuJsQOtLGuk,spotify:track:6gonxEicLUPcuJsQOtLGuk,https://api.spotify.com/v1/tracks/6gonxEicLUPcuJsQOtLGuk,https://api.spotify.com/v1/audio-analysis/6gonxEicLUPcuJsQOtLGuk,295932,4,NA
Jason+Isbell+And+The+400+Unit,Cumberland+Gap,Jason Isbell And The 400 Unit,24,https://api.spotify.com/v1/audio-features/5kIAr777wX9wvEC0aVEleQ,5kIAr777wX9wvEC0aVEleQ,160.913,0.272,0.908,11,-7.928,0,0.103,3.54e-4,0.0362,0.18,0.38,160.913,audio_features,5kIAr777wX9wvEC0aVEleQ,spotify:track:5kIAr777wX9wvEC0aVEleQ,https://api.spotify.com/v1/tracks/5kIAr777wX9wvEC0aVEleQ,https://api.spotify.com/v1/audio-analysis/5kIAr777wX9wvEC0aVEleQ,204402,4,NA
Kate+Bush,Running+Up+That+Hill,Kate Bush,24,https://api.spotify.com/v1/audio-features/1PtQJZVZIdWIYdARpZRDFO,1PtQJZVZIdWIYdARpZRDFO,108.376,0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,audio_features,1PtQJZVZIdWIYdARpZRDFO,spotify:track:1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/tracks/1PtQJZVZIdWIYdARpZRDFO,https://api.spotify.com/v1/audio-analysis/1PtQJZVZIdWIYdARpZRDFO,298933,4,NA
Little+Man,As+One,Little Man,24,https://api.spotify.com/v1/audio-features/7HCySzu1s4FjhubhVperwv,7HCySzu1s4FjhubhVperwv,77.925,0.479,0.737,7,-4.259,1,0.0298,0.0168,0,0.228,0.449,77.925,audio_features,7HCySzu1s4FjhubhVperwv,spotify:track:7HCySzu1s4FjhubhVperwv,https://api.spotify.com/v1/tracks/7HCySzu1s4FjhubhVperwv,https://api.spotify.com/v1/audio-analysis/7HCySzu1s4FjhubhVperwv,177533,4,NA
Metric,Dark+Saturday,Metric,24,https://api.spotify.com/v1/audio-features/2To65cyzznTCitc9X9qfKi,2To65cyzznTCitc9X9qfKi,133.477,0.512,0.917,3,-3.688,1,0.0801,1.71e-4,0.187,0.392,0.243,133.477,audio_features,2To65cyzznTCitc9X9qfKi,spotify:track:2To65cyzznTCitc9X9qfKi,https://api.spotify.com/v1/tracks/2To65cyzznTCitc9X9qfKi,https://api.spotify.com/v1/audio-analysis/2To65cyzznTCitc9X9qfKi,230020,4,NA
Michael+Kiwanuka,Living+In+Denial,Michael Kiwanuka,24,https://api.spotify.com/v1/audio-features/2MAvGEK5gCeXOwgPD6pb5Q,2MAvGEK5gCeXOwgPD6pb5Q,80.631,0.528,0.649,0,-6.453,1,0.0426,0.332,0.00277,0.539,0.704,80.631,audio_features,2MAvGEK5gCeXOwgPD6pb5Q,spotify:track:2MAvGEK5gCeXOwgPD6pb5Q,https://api.spotify.com/v1/tracks/2MAvGEK5gCeXOwgPD6pb5Q,https://api.spotify.com/v1/audio-analysis/2MAvGEK5gCeXOwgPD6pb5Q,211267,4,NA
Phantogram,Cruel+World,Phantogram,24,https://api.spotify.com/v1/audio-features/5PaViyJwv0XJbCcrnBNuAt,5PaViyJwv0XJbCcrnBNuAt,80.038,0.559,0.452,0,-6.549,0,0.0282,0.00179,0.00135,0.376,0.197,80.038,audio_features,5PaViyJwv0XJbCcrnBNuAt,spotify:track:5PaViyJwv0XJbCcrnBNuAt,https://api.spotify.com/v1/tracks/5PaViyJwv0XJbCcrnBNuAt,https://api.spotify.com/v1/audio-analysis/5PaViyJwv0XJbCcrnBNuAt,177693,4,NA
Phantogram,You+Don+t+Get+Me+High+Anymore,Phantogram,24,https://api.spotify.com/v1/audio-features/3gkSQbWTDBh0ZKq85WmJDz,3gkSQbWTDBh0ZKq85WmJDz,97.972,0.504,0.945,7,-4.625,1,0.0504,0.00242,0.00257,0.536,0.744,97.972,audio_features,3gkSQbWTDBh0ZKq85WmJDz,spotify:track:3gkSQbWTDBh0ZKq85WmJDz,https://api.spotify.com/v1/tracks/3gkSQbWTDBh0ZKq85WmJDz,https://api.spotify.com/v1/audio-analysis/3gkSQbWTDBh0ZKq85WmJDz,219507,4,NA
Tame+Impala,The+Less+I+Know+The+Better,Tame Impala,24,https://api.spotify.com/v1/audio-features/6K4t31amVTZDgR3sKmwUJJ,6K4t31amVTZDgR3sKmwUJJ,116.879,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4,NA
Waxahatchee,Never+Been+Wrong,Waxahatchee,24,https://api.spotify.com/v1/audio-features/6QHdiIVTReiXFBojP854no,6QHdiIVTReiXFBojP854no,116.823,0.398,0.807,5,-4.883,1,0.045,0.0111,7.06e-4,0.0776,0.524,116.823,audio_features,6QHdiIVTReiXFBojP854no,spotify:track:6QHdiIVTReiXFBojP854no,https://api.spotify.com/v1/tracks/6QHdiIVTReiXFBojP854no,https://api.spotify.com/v1/audio-analysis/6QHdiIVTReiXFBojP854no,192253,4,NA
Alt+J,In+Cold+Blood,Alt-J,23,https://api.spotify.com/v1/audio-features/0jeJR3LdrC2QJNviq7wjzp,0jeJR3LdrC2QJNviq7wjzp,143.398,0.495,0.745,11,-5.475,0,0.035,0.142,4.41e-4,0.194,0.589,143.398,audio_features,0jeJR3LdrC2QJNviq7wjzp,spotify:track:0jeJR3LdrC2QJNviq7wjzp,https://api.spotify.com/v1/tracks/0jeJR3LdrC2QJNviq7wjzp,https://api.spotify.com/v1/audio-analysis/0jeJR3LdrC2QJNviq7wjzp,206027,4,NA
Annie+Mack,I+Don+t+Like+You,Annie Mack,23,https://api.spotify.com/v1/audio-features/1h6kgem1ai8vUgO1rZOwfB,1h6kgem1ai8vUgO1rZOwfB,131.986,0.742,0.844,2,-4.622,1,0.0479,6.34e-4,0,0.0659,0.416,131.986,audio_features,1h6kgem1ai8vUgO1rZOwfB,spotify:track:1h6kgem1ai8vUgO1rZOwfB,https://api.spotify.com/v1/tracks/1h6kgem1ai8vUgO1rZOwfB,https://api.spotify.com/v1/audio-analysis/1h6kgem1ai8vUgO1rZOwfB,293840,4,NA
Beach+House,Space+Song,Beach House,23,https://api.spotify.com/v1/audio-features/7H0ya83CMmgFcOhw0UB6ow,7H0ya83CMmgFcOhw0UB6ow,147.067,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,audio_features,7H0ya83CMmgFcOhw0UB6ow,spotify:track:7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/tracks/7H0ya83CMmgFcOhw0UB6ow,https://api.spotify.com/v1/audio-analysis/7H0ya83CMmgFcOhw0UB6ow,320467,4,NA
Bishop+Briggs,Wild+Horses,Bishop Briggs,23,https://api.spotify.com/v1/audio-features/1vHyZsydQf4h2yDhujnqvQ,1vHyZsydQf4h2yDhujnqvQ,140.069,0.745,0.537,0,-5.664,0,0.031,0.225,0,0.154,0.203,140.069,audio_features,1vHyZsydQf4h2yDhujnqvQ,spotify:track:1vHyZsydQf4h2yDhujnqvQ,https://api.spotify.com/v1/tracks/1vHyZsydQf4h2yDhujnqvQ,https://api.spotify.com/v1/audio-analysis/1vHyZsydQf4h2yDhujnqvQ,189493,4,NA
Charles+Bradley,Ain+t+It+A+Sin,Charles Bradley,23,https://api.spotify.com/v1/audio-features/1o1ccUQ66Cbb77itc7wicp,1o1ccUQ66Cbb77itc7wicp,113.931,0.737,0.659,1,-9.208,1,0.0808,0.0629,0.00106,0.302,0.874,113.931,audio_features,1o1ccUQ66Cbb77itc7wicp,spotify:track:1o1ccUQ66Cbb77itc7wicp,https://api.spotify.com/v1/tracks/1o1ccUQ66Cbb77itc7wicp,https://api.spotify.com/v1/audio-analysis/1o1ccUQ66Cbb77itc7wicp,229111,4,NA
Dessa,5+out+Of+6,Dessa,23,https://api.spotify.com/v1/audio-features/5MkqxjZml274CGWlPgnxFx,5MkqxjZml274CGWlPgnxFx,64.972,0.491,0.445,6,-9.067,0,0.187,0.391,0,0.136,0.3,64.972,audio_features,5MkqxjZml274CGWlPgnxFx,spotify:track:5MkqxjZml274CGWlPgnxFx,https://api.spotify.com/v1/tracks/5MkqxjZml274CGWlPgnxFx,https://api.spotify.com/v1/audio-analysis/5MkqxjZml274CGWlPgnxFx,197227,4,NA
Father+John+Misty,Total+Entertainment+Forever,Father John Misty,23,https://api.spotify.com/v1/audio-features/4qG7hWhljsqqENL5PaLA2z,4qG7hWhljsqqENL5PaLA2z,132.427,0.327,0.452,9,-9.726,1,0.0277,0.344,0.00332,0.11,0.202,132.427,audio_features,4qG7hWhljsqqENL5PaLA2z,spotify:track:4qG7hWhljsqqENL5PaLA2z,https://api.spotify.com/v1/tracks/4qG7hWhljsqqENL5PaLA2z,https://api.spotify.com/v1/audio-analysis/4qG7hWhljsqqENL5PaLA2z,278126,4,NA
Flora+Cash,You+re+Somebody+Else,Flora Cash,23,https://api.spotify.com/v1/audio-features/0pdKRp2sUthTPe7RLWpPqQ,0pdKRp2sUthTPe7RLWpPqQ,102.963,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,audio_features,0pdKRp2sUthTPe7RLWpPqQ,spotify:track:0pdKRp2sUthTPe7RLWpPqQ,https://api.spotify.com/v1/tracks/0pdKRp2sUthTPe7RLWpPqQ,https://api.spotify.com/v1/audio-analysis/0pdKRp2sUthTPe7RLWpPqQ,218883,4,NA
Glass+Animals,Pork+Soda,Glass Animals,23,https://api.spotify.com/v1/audio-features/1gk3FhAV07q9Jg77UxnVjX,1gk3FhAV07q9Jg77UxnVjX,183.114,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-5,0.0925,0.106,183.114,audio_features,1gk3FhAV07q9Jg77UxnVjX,spotify:track:1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/tracks/1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/audio-analysis/1gk3FhAV07q9Jg77UxnVjX,289307,4,NA
Grizzly+Bear,Mourning+Sound,Grizzly Bear,23,https://api.spotify.com/v1/audio-features/0szSOfZVM3G5mWI1ogQjr7,0szSOfZVM3G5mWI1ogQjr7,128.015,0.507,0.737,7,-6.332,1,0.0624,0.15,0.159,0.122,0.441,128.015,audio_features,0szSOfZVM3G5mWI1ogQjr7,spotify:track:0szSOfZVM3G5mWI1ogQjr7,https://api.spotify.com/v1/tracks/0szSOfZVM3G5mWI1ogQjr7,https://api.spotify.com/v1/audio-analysis/0szSOfZVM3G5mWI1ogQjr7,262107,4,NA
Hurray+For+The+Riff+Raff,Rican+Beach,Hurray For The Riff Raff,23,https://api.spotify.com/v1/audio-features/5uXr5ZxwlC5lz7DMKLqJfC,5uXr5ZxwlC5lz7DMKLqJfC,101.981,0.697,0.248,10,-10.54,1,0.0278,0.875,9.01e-4,0.11,0.382,101.981,audio_features,5uXr5ZxwlC5lz7DMKLqJfC,spotify:track:5uXr5ZxwlC5lz7DMKLqJfC,https://api.spotify.com/v1/tracks/5uXr5ZxwlC5lz7DMKLqJfC,https://api.spotify.com/v1/audio-analysis/5uXr5ZxwlC5lz7DMKLqJfC,184870,4,NA
Jason+Isbell+And+The+400+Unit,White+Man+s+World,Jason Isbell And The 400 Unit,23,https://api.spotify.com/v1/audio-features/4aFguJzpSvDaSVBGu3e4Jc,4aFguJzpSvDaSVBGu3e4Jc,162.269,0.383,0.64,11,-10.534,0,0.0542,0.156,0.00228,0.224,0.58,162.269,audio_features,4aFguJzpSvDaSVBGu3e4Jc,spotify:track:4aFguJzpSvDaSVBGu3e4Jc,https://api.spotify.com/v1/tracks/4aFguJzpSvDaSVBGu3e4Jc,https://api.spotify.com/v1/audio-analysis/4aFguJzpSvDaSVBGu3e4Jc,236527,4,NA
Joan+Jett+And+The+Blackhearts,Bad+Reputation,Joan Jett And The Blackhearts,23,https://api.spotify.com/v1/audio-features/7pu8AhGUxHZSCWTkQ2eb5M,7pu8AhGUxHZSCWTkQ2eb5M,203.715,0.378,0.974,6,-4.055,1,0.194,0.00192,0.0139,0.0588,0.824,203.715,audio_features,7pu8AhGUxHZSCWTkQ2eb5M,spotify:track:7pu8AhGUxHZSCWTkQ2eb5M,https://api.spotify.com/v1/tracks/7pu8AhGUxHZSCWTkQ2eb5M,https://api.spotify.com/v1/audio-analysis/7pu8AhGUxHZSCWTkQ2eb5M,169187,4,NA
LCD+Soundsystem,American+Dream,LCD Soundsystem,23,https://api.spotify.com/v1/audio-features/3JMAdPq5TUOKBGsTATjLEH,3JMAdPq5TUOKBGsTATjLEH,122.846,0.554,0.767,0,-5.043,1,0.0497,0.114,0,0.231,0.497,122.846,audio_features,3JMAdPq5TUOKBGsTATjLEH,spotify:track:3JMAdPq5TUOKBGsTATjLEH,https://api.spotify.com/v1/tracks/3JMAdPq5TUOKBGsTATjLEH,https://api.spotify.com/v1/audio-analysis/3JMAdPq5TUOKBGsTATjLEH,225747,4,NA
Liz+Phair,Never+Said,Liz Phair,23,https://api.spotify.com/v1/audio-features/1iOJzlWm2p8NOFYVHGGgq1,1iOJzlWm2p8NOFYVHGGgq1,112.127,0.496,0.792,7,-4.947,1,0.032,0.0249,0.0215,0.66,0.563,112.127,audio_features,1iOJzlWm2p8NOFYVHGGgq1,spotify:track:1iOJzlWm2p8NOFYVHGGgq1,https://api.spotify.com/v1/tracks/1iOJzlWm2p8NOFYVHGGgq1,https://api.spotify.com/v1/audio-analysis/1iOJzlWm2p8NOFYVHGGgq1,196213,4,NA
Lorde,Perfect+Places,Lorde,23,https://api.spotify.com/v1/audio-features/7ARveOiD31w2Nq0n5FsSf8,7ARveOiD31w2Nq0n5FsSf8,104.41,0.622,0.58,1,-5.273,0,0.0504,0.00241,2.95e-5,0.112,0.512,104.41,audio_features,7ARveOiD31w2Nq0n5FsSf8,spotify:track:7ARveOiD31w2Nq0n5FsSf8,https://api.spotify.com/v1/tracks/7ARveOiD31w2Nq0n5FsSf8,https://api.spotify.com/v1/audio-analysis/7ARveOiD31w2Nq0n5FsSf8,221874,4,NA
Michael+Kiwanuka,Black+Man+In+A+White+World,Michael Kiwanuka,23,https://api.spotify.com/v1/audio-features/3ddle9t9JiBFVqHyrnaGxz,3ddle9t9JiBFVqHyrnaGxz,103.442,0.621,0.849,7,-7.858,1,0.106,0.491,2.02e-4,0.0758,0.717,103.442,audio_features,3ddle9t9JiBFVqHyrnaGxz,spotify:track:3ddle9t9JiBFVqHyrnaGxz,https://api.spotify.com/v1/tracks/3ddle9t9JiBFVqHyrnaGxz,https://api.spotify.com/v1/audio-analysis/3ddle9t9JiBFVqHyrnaGxz,258960,4,NA
Miguel,Pineapple+Skies,Miguel,23,https://api.spotify.com/v1/audio-features/19EnyPZhNPbRoCxAuv5pKD,19EnyPZhNPbRoCxAuv5pKD,100.014,0.654,0.587,10,-6.331,1,0.0439,0.026,0,0.589,0.288,100.014,audio_features,19EnyPZhNPbRoCxAuv5pKD,spotify:track:19EnyPZhNPbRoCxAuv5pKD,https://api.spotify.com/v1/tracks/19EnyPZhNPbRoCxAuv5pKD,https://api.spotify.com/v1/audio-analysis/19EnyPZhNPbRoCxAuv5pKD,281360,4,NA
Missy+Elliott,Throw+It+Back,Missy Elliott,23,https://api.spotify.com/v1/audio-features/3qc67Hflqzvw3hShw2phgG,3qc67Hflqzvw3hShw2phgG,158.015,0.854,0.637,4,-5.877,1,0.218,0.00332,0,0.103,0.509,158.015,audio_features,3qc67Hflqzvw3hShw2phgG,spotify:track:3qc67Hflqzvw3hShw2phgG,https://api.spotify.com/v1/tracks/3qc67Hflqzvw3hShw2phgG,https://api.spotify.com/v1/audio-analysis/3qc67Hflqzvw3hShw2phgG,192813,4,NA
Nathaniel+Rateliff+And+The+Night+Sweats,Look+It+Here,Nathaniel Rateliff And The Night Sweats,23,https://api.spotify.com/v1/audio-features/1uGFKt1GEUeuST97c2jBD4,1uGFKt1GEUeuST97c2jBD4,117.036,0.662,0.874,5,-5.004,0,0.0317,0.0498,0.0206,0.342,0.909,117.036,audio_features,1uGFKt1GEUeuST97c2jBD4,spotify:track:1uGFKt1GEUeuST97c2jBD4,https://api.spotify.com/v1/tracks/1uGFKt1GEUeuST97c2jBD4,https://api.spotify.com/v1/audio-analysis/1uGFKt1GEUeuST97c2jBD4,183080,4,NA
Patti+Smith,People+Have+The+Power,Patti Smith,23,https://api.spotify.com/v1/audio-features/4GbnjrrobeVLCl1FQ5C0OY,4GbnjrrobeVLCl1FQ5C0OY,130.255,0.622,0.737,2,-9.296,1,0.0289,0.0349,4.6e-6,0.318,0.742,130.255,audio_features,4GbnjrrobeVLCl1FQ5C0OY,spotify:track:4GbnjrrobeVLCl1FQ5C0OY,https://api.spotify.com/v1/tracks/4GbnjrrobeVLCl1FQ5C0OY,https://api.spotify.com/v1/audio-analysis/4GbnjrrobeVLCl1FQ5C0OY,310400,4,NA
Phantogram,Someday,Phantogram,23,https://api.spotify.com/v1/audio-features/0ZJLMe0E1GZtc45HVD7uog,0ZJLMe0E1GZtc45HVD7uog,91.979,0.658,0.512,11,-5.818,1,0.0327,0.8,0,0.133,0.397,91.979,audio_features,0ZJLMe0E1GZtc45HVD7uog,spotify:track:0ZJLMe0E1GZtc45HVD7uog,https://api.spotify.com/v1/tracks/0ZJLMe0E1GZtc45HVD7uog,https://api.spotify.com/v1/audio-analysis/0ZJLMe0E1GZtc45HVD7uog,212794,4,NA
Solid+Gold,Towns,Solid Gold,23,https://api.spotify.com/v1/audio-features/7DQ5CZjAQdhgDgdnSXxJ7Z,7DQ5CZjAQdhgDgdnSXxJ7Z,104.983,0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37e-6,0.0836,0.295,104.983,audio_features,7DQ5CZjAQdhgDgdnSXxJ7Z,spotify:track:7DQ5CZjAQdhgDgdnSXxJ7Z,https://api.spotify.com/v1/tracks/7DQ5CZjAQdhgDgdnSXxJ7Z,https://api.spotify.com/v1/audio-analysis/7DQ5CZjAQdhgDgdnSXxJ7Z,208367,4,NA
Tame+Impala,Let+It+Happen,Tame Impala,23,https://api.spotify.com/v1/audio-features/2X485T9Z5Ly0xyaghN73ed,2X485T9Z5Ly0xyaghN73ed,125.012,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,audio_features,2X485T9Z5Ly0xyaghN73ed,spotify:track:2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/tracks/2X485T9Z5Ly0xyaghN73ed,https://api.spotify.com/v1/audio-analysis/2X485T9Z5Ly0xyaghN73ed,467587,4,NA
The+Cranberries,All+Over+Now,The Cranberries,23,https://api.spotify.com/v1/audio-features/0gEyKnHvgkrkBM6fbeHdwK,0gEyKnHvgkrkBM6fbeHdwK,94.845,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-5,0.14,0.204,94.845,audio_features,0gEyKnHvgkrkBM6fbeHdwK,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707,4,NA
The+Lemon+Twigs,I+Wanna+Prove+To+You,The Lemon Twigs,23,https://api.spotify.com/v1/audio-features/7MFZH5pIxzlL0RH88cJILH,7MFZH5pIxzlL0RH88cJILH,188.884,0.293,0.677,2,-5.697,1,0.0404,0.471,4.56e-6,0.153,0.396,188.884,audio_features,7MFZH5pIxzlL0RH88cJILH,spotify:track:7MFZH5pIxzlL0RH88cJILH,https://api.spotify.com/v1/tracks/7MFZH5pIxzlL0RH88cJILH,https://api.spotify.com/v1/audio-analysis/7MFZH5pIxzlL0RH88cJILH,221160,4,NA
The+Shelters,Rebel+Heart,The Shelters,23,https://api.spotify.com/v1/audio-features/3Pc4BTWoH6x0PmeGfQzn5a,3Pc4BTWoH6x0PmeGfQzn5a,169.123,0.392,0.884,0,-3.374,1,0.0385,0.00132,6.79e-5,0.35,0.508,169.123,audio_features,3Pc4BTWoH6x0PmeGfQzn5a,spotify:track:3Pc4BTWoH6x0PmeGfQzn5a,https://api.spotify.com/v1/tracks/3Pc4BTWoH6x0PmeGfQzn5a,https://api.spotify.com/v1/audio-analysis/3Pc4BTWoH6x0PmeGfQzn5a,238924,4,NA
The+Suburbs,Hey+Muse+,The Suburbs,23,https://api.spotify.com/v1/audio-features/5iItYl3Q6wCnKVfpK1uNVf,5iItYl3Q6wCnKVfpK1uNVf,117.777,0.619,0.686,6,-6.125,0,0.0265,0.0565,0.0237,0.142,0.538,117.777,audio_features,5iItYl3Q6wCnKVfpK1uNVf,spotify:track:5iItYl3Q6wCnKVfpK1uNVf,https://api.spotify.com/v1/tracks/5iItYl3Q6wCnKVfpK1uNVf,https://api.spotify.com/v1/audio-analysis/5iItYl3Q6wCnKVfpK1uNVf,315027,4,NA
Thom+Yorke,Dawn+Chorus,Thom Yorke,23,https://api.spotify.com/v1/audio-features/2iQPembmg5KvkqXU0sd6xo,2iQPembmg5KvkqXU0sd6xo,138.673,0.261,0.174,7,-16.16,1,0.0346,0.853,0.893,0.169,0.0393,138.673,audio_features,2iQPembmg5KvkqXU0sd6xo,spotify:track:2iQPembmg5KvkqXU0sd6xo,https://api.spotify.com/v1/tracks/2iQPembmg5KvkqXU0sd6xo,https://api.spotify.com/v1/audio-analysis/2iQPembmg5KvkqXU0sd6xo,323080,4,NA
Warpaint,New+Song,Warpaint,23,https://api.spotify.com/v1/audio-features/2LGAOIFCnLju9t3PeDkevc,2LGAOIFCnLju9t3PeDkevc,160.904,0.525,0.835,11,-5.208,1,0.0786,0.0106,0,0.0862,0.515,160.904,audio_features,2LGAOIFCnLju9t3PeDkevc,spotify:track:2LGAOIFCnLju9t3PeDkevc,https://api.spotify.com/v1/tracks/2LGAOIFCnLju9t3PeDkevc,https://api.spotify.com/v1/audio-analysis/2LGAOIFCnLju9t3PeDkevc,228289,4,NA
Alex+Lahey,Wes+Anderson,Alex Lahey,22,https://api.spotify.com/v1/audio-features/1z2HU92Zgl6lh291ATb5pp,1z2HU92Zgl6lh291ATb5pp,120.279,0.906,0.291,0,-13.34,1,0.0498,0.941,0.867,0.0496,0.325,120.279,audio_features,1z2HU92Zgl6lh291ATb5pp,spotify:track:1z2HU92Zgl6lh291ATb5pp,https://api.spotify.com/v1/tracks/1z2HU92Zgl6lh291ATb5pp,https://api.spotify.com/v1/audio-analysis/1z2HU92Zgl6lh291ATb5pp,198813,4,NA
Alvvays,In+Undertow,Alvvays,22,https://api.spotify.com/v1/audio-features/6Px7VvXLTjMP6J2nTQ6bIh,6Px7VvXLTjMP6J2nTQ6bIh,116.888,0.359,0.691,1,-2.626,1,0.0438,1.12e-4,0.00167,0.101,0.311,116.888,audio_features,6Px7VvXLTjMP6J2nTQ6bIh,spotify:track:6Px7VvXLTjMP6J2nTQ6bIh,https://api.spotify.com/v1/tracks/6Px7VvXLTjMP6J2nTQ6bIh,https://api.spotify.com/v1/audio-analysis/6Px7VvXLTjMP6J2nTQ6bIh,197187,4,NA
